Altitude,ax,ay,az
Altitude,ax,ay,az
1561.4,-2.85,-10.62,0.61
Altitude,ax,ay,az
1561.21,-0.59,-10.94,2.11
Altitude,ax,ay,az
1561.79,0.7,-9.15,2.22
Altitude,ax,ay,az
1561.3,0.06,-9.3,0.18
Altitude,ax,ay,az
1561.3,-0.66,-6.29,-1.7
Altitude,ax,ay,az
1560.44,-0.48,-7.49,-3.6
Altitude,ax,ay,az
1562.17,-0.66,-10.59,-5.03
Altitude,ax,ay,az
1561.5,-1.48,-11.59,-5.03
Altitude,ax,ay,az
1562.07,-2.5,-10.23,-3.09
Altitude,ax,ay,az
1561.88,-1.57,-9.66,-1.44
Altitude,ax,ay,az
1561.69,0.05,-10.0,-0.68
Altitude,ax,ay,az
1561.98,1.08,-9.5,0.93
Altitude,ax,ay,az
1561.4,2.47,-10.59,2.15
Altitude,ax,ay,az
1561.59,1.69,-9.67,2.81
Altitude,ax,ay,az
1561.59,0.97,-9.46,0.91
Altitude,ax,ay,az
1561.5,0.29,-9.58,-1.24
Altitude,ax,ay,az
1561.3,-1.39,-10.07,-2.08
Altitude,ax,ay,az
1561.59,-2.33,-10.24,-1.29
Altitude,ax,ay,az
1561.69,-1.84,-10.1,-0.88
Altitude,ax,ay,az
1561.21,-1.63,-10.01,-1.43
Altitude,ax,ay,az
1561.5,-1.67,-9.49,-1.47
Altitude,ax,ay,az
1561.21,-0.99,-9.74,-1.79
Altitude,ax,ay,az
1561.79,-0.58,-10.24,-1.02
Altitude,ax,ay,az
1561.59,-1.62,-9.83,-0.67
Altitude,ax,ay,az
1561.3,-2.03,-9.62,-1.12
Altitude,ax,ay,az
1561.3,-1.31,-9.79,-1.57
Altitude,ax,ay,az
1562.07,-0.21,-9.87,-1.79
Altitude,ax,ay,az
1561.21,0.51,-9.65,-1.66
Altitude,ax,ay,az
1561.02,0.39,-9.59,-0.96
Altitude,ax,ay,az
1561.11,0.3,-10.01,-0.46
Altitude,ax,ay,az
1561.4,-0.08,-10.31,-0.27
Altitude,ax,ay,az
1561.79,-0.42,-9.94,-0.37
Altitude,ax,ay,az
1561.88,-0.43,-9.73,-1.3
Altitude,ax,ay,az
1561.5,-0.47,-9.81,-1.71
Altitude,ax,ay,az
1561.59,-0.74,-9.59,-1.87
Altitude,ax,ay,az
1561.3,-0.88,-9.79,-2.06
Altitude,ax,ay,az
1561.79,-1.32,-9.96,-1.99
Altitude,ax,ay,az
1561.69,-1.57,-10.29,-1.54
Altitude,ax,ay,az
1561.02,-1.16,-10.35,-1.16
Altitude,ax,ay,az
1560.83,-0.68,-9.52,-1.48
Altitude,ax,ay,az
1561.5,-0.57,-9.21,-1.97
Altitude,ax,ay,az
1561.5,-0.97,-9.19,-2.4
Altitude,ax,ay,az
1561.5,-1.35,-9.4,-2.71
Altitude,ax,ay,az
1561.5,-1.16,-9.79,-2.92
Altitude,ax,ay,az
1561.3,-0.87,-9.76,-2.27
Altitude,ax,ay,az
1561.4,-1.05,-9.78,-2.03
Altitude,ax,ay,az
1561.21,-1.1,-10.02,-1.48
Altitude,ax,ay,az
1561.21,-0.57,-9.79,-1.33
Altitude,ax,ay,az
1561.88,-0.43,-10.06,-1.38
Altitude,ax,ay,az
1561.59,0.0,-10.52,-1.41
Altitude,ax,ay,az
1561.98,0.15,-9.57,-1.59
Altitude,ax,ay,az
1561.3,-0.38,-9.77,-1.96
Altitude,ax,ay,az
1561.69,-1.15,-9.48,-2.44
Altitude,ax,ay,az
1561.5,-0.6,-9.33,-2.76
Altitude,ax,ay,az
1561.5,-0.35,-9.96,-2.66
Altitude,ax,ay,az
1561.11,-0.22,-10.28,-2.58
Altitude,ax,ay,az
1561.5,-0.32,-11.55,-3.18
Altitude,ax,ay,az
1561.59,-0.44,-11.42,-2.8
Altitude,ax,ay,az
1561.59,-0.8,-11.27,-3.02
Altitude,ax,ay,az
1561.11,-0.66,-11.27,-4.03
Altitude,ax,ay,az
1561.88,1.58,-11.8,-0.32
Altitude,ax,ay,az
1561.5,-0.4,-8.65,1.12
Altitude,ax,ay,az
1561.4,-2.44,-7.26,3.15
Altitude,ax,ay,az
1561.59,-0.91,-7.61,1.95
Altitude,ax,ay,az
1561.5,4.21,-9.22,6.33
Altitude,ax,ay,az
1561.21,-4.28,-7.57,-0.91
Altitude,ax,ay,az
1561.98,-6.27,-9.28,-0.21
Altitude,ax,ay,az
1560.63,0.7,-13.09,-3.1
Altitude,ax,ay,az
1561.21,-0.28,-19.61,-1.86
Altitude,ax,ay,az
1561.88,-1.88,-19.61,-3.73
Altitude,ax,ay,az
1561.11,-3.74,-15.06,1.38
Altitude,ax,ay,az
1561.69,-3.89,-10.13,1.1
Altitude,ax,ay,az
1561.88,-1.1,-3.64,-1.36
Altitude,ax,ay,az
1561.69,3.93,0.36,3.62
Altitude,ax,ay,az
1561.59,-2.99,-0.24,8.71
Altitude,ax,ay,az
1561.59,-3.01,-0.26,8.81
Altitude,ax,ay,az
1561.5,-2.95,-0.26,8.81
Altitude,ax,ay,az
1561.4,-3.01,-0.34,8.71
Altitude,ax,ay,az
1561.69,-2.96,-0.22,8.75
Altitude,ax,ay,az
1561.4,-2.96,-0.24,8.66
Altitude,ax,ay,az
1561.59,-3.05,-0.22,8.76
Altitude,ax,ay,az
1561.02,-2.98,-0.29,8.66
Altitude,ax,ay,az
1561.5,-2.9,-0.33,8.8
Altitude,ax,ay,az
1561.88,-2.99,-0.27,8.66
Altitude,ax,ay,az
1561.79,-3.01,-0.21,8.74
Altitude,ax,ay,az
1561.3,-3.0,-0.28,8.81
Altitude,ax,ay,az
1561.98,-2.96,-0.26,8.64
Altitude,ax,ay,az
1561.69,-2.91,-0.31,8.76
Altitude,ax,ay,az
1561.79,-2.94,-0.3,8.72
Altitude,ax,ay,az
1562.07,-3.0,-0.24,8.83
Altitude,ax,ay,az
1561.79,-3.01,-0.22,8.77
Altitude,ax,ay,az
1562.07,-3.05,-0.29,8.77
Altitude,ax,ay,az
1561.98,-2.98,-0.28,8.76
Altitude,ax,ay,az
1562.07,-2.91,-0.27,8.69
Altitude,ax,ay,az
1562.07,-2.97,-0.19,8.68
Altitude,ax,ay,az
1562.07,-3.02,-0.22,8.78
Altitude,ax,ay,az
1561.21,-2.98,-0.24,8.72
Altitude,ax,ay,az
1561.88,-2.97,-0.26,8.84
Altitude,ax,ay,az
1561.98,-2.97,-0.36,8.69
Altitude,ax,ay,az
1562.17,-2.99,-0.32,8.71
Altitude,ax,ay,az
1562.07,-3.0,-0.28,8.64
Altitude,ax,ay,az
1561.5,-3.07,-0.21,8.71
Altitude,ax,ay,az
1561.88,-2.96,-0.31,8.67
Altitude,ax,ay,az
1561.5,-2.98,-0.32,8.72
Altitude,ax,ay,az
1561.3,-3.0,-0.39,8.72
Altitude,ax,ay,az
1561.69,-2.96,-0.25,8.78
Altitude,ax,ay,az
1562.07,-3.02,-0.27,8.71
Altitude,ax,ay,az
1562.26,-2.94,-0.31,8.73
Altitude,ax,ay,az
1562.36,-2.97,-0.26,8.74
Altitude,ax,ay,az
1561.79,-2.93,-0.34,8.81
Altitude,ax,ay,az
1561.4,-3.0,-0.26,8.77
Altitude,ax,ay,az
1561.4,-2.99,-0.27,8.74
Altitude,ax,ay,az
1561.79,-3.02,-0.36,8.8
Altitude,ax,ay,az
1561.69,-2.95,-0.26,8.72
Altitude,ax,ay,az
1561.88,-2.96,-0.27,8.79
Altitude,ax,ay,az
1561.79,-2.97,-0.28,8.78
Altitude,ax,ay,az
1561.88,-2.98,-0.25,8.72
Altitude,ax,ay,az
1561.88,-2.97,-0.3,8.7
Altitude,ax,ay,az
1561.5,-2.98,-0.24,8.77
Altitude,ax,ay,az
1561.59,-2.98,-0.25,8.77
Altitude,ax,ay,az
1561.3,-2.98,-0.32,8.71
Altitude,ax,ay,az
1561.5,-3.01,-0.25,8.68
Altitude,ax,ay,az
1561.88,-3.06,-0.29,8.67
Altitude,ax,ay,az
1561.88,-3.04,-0.28,8.73
Altitude,ax,ay,az
1562.07,-2.96,-0.32,8.65
Altitude,ax,ay,az
1561.98,-2.95,-0.29,8.72
Altitude,ax,ay,az
1562.07,-2.94,-0.29,8.74
Altitude,ax,ay,az
1561.79,-2.94,-0.25,8.69
Altitude,ax,ay,az
1561.69,-3.0,-0.31,8.68
Altitude,ax,ay,az
1561.11,-2.99,-0.28,8.75
Altitude,ax,ay,az
1561.21,-2.93,-0.28,8.71
Altitude,ax,ay,az
1561.79,-2.89,-0.33,8.72
Altitude,ax,ay,az
1561.5,-2.95,-0.3,8.72
Altitude,ax,ay,az
1561.4,-3.01,-0.25,8.72
Altitude,ax,ay,az
1561.4,-2.99,-0.31,8.77
Altitude,ax,ay,az
1561.5,-3.01,-0.28,8.68
Altitude,ax,ay,az
1562.17,-3.05,-0.25,8.77
Altitude,ax,ay,az
1561.98,-3.0,-0.24,8.8
Altitude,ax,ay,az
1562.07,-2.98,-0.27,8.66
Altitude,ax,ay,az
1561.69,-3.01,-0.25,8.77
Altitude,ax,ay,az
1561.98,-2.94,-0.31,8.75
Altitude,ax,ay,az
1561.59,-3.01,-0.42,8.99
Altitude,ax,ay,az
1562.07,-2.94,-0.23,8.65
Altitude,ax,ay,az
1561.59,-3.0,-0.25,8.65
Altitude,ax,ay,az
1561.69,-3.01,-0.24,8.65
Altitude,ax,ay,az
1561.69,-2.97,-0.27,8.72
Altitude,ax,ay,az
1562.07,-1.19,-1.5,9.08
Altitude,ax,ay,az
1561.98,-3.6,0.04,8.68
Altitude,ax,ay,az
1562.07,-3.67,0.95,9.24
Altitude,ax,ay,az
1561.5,-2.47,2.12,8.88
Altitude,ax,ay,az
1561.21,-4.6,-0.09,9.46
Altitude,ax,ay,az
1561.88,-3.92,-3.79,5.36
Altitude,ax,ay,az
1561.88,3.17,2.17,5.28
Altitude,ax,ay,az
1561.4,-4.51,4.1,15.25
Altitude,ax,ay,az
1561.79,0.34,0.87,2.94
Altitude,ax,ay,az
1561.98,-3.94,1.32,11.27
Altitude,ax,ay,az
1561.98,-4.36,1.36,10.8
Altitude,ax,ay,az
1561.59,-3.01,1.64,15.18
Altitude,ax,ay,az
1562.07,-3.14,1.57,12.45
Altitude,ax,ay,az
1561.59,-6.16,-0.54,11.74
Altitude,ax,ay,az
1561.98,-3.0,0.74,11.12
Altitude,ax,ay,az
1562.07,-7.89,-1.05,8.41
Altitude,ax,ay,az
1562.26,-3.36,-2.47,4.91
Altitude,ax,ay,az
1561.5,-1.85,-3.18,0.63
Altitude,ax,ay,az
1562.07,-6.15,-6.8,-2.82
Altitude,ax,ay,az
1562.07,-2.18,-6.56,-1.9
Altitude,ax,ay,az
1561.69,0.4,-7.28,-0.18
Altitude,ax,ay,az
1561.79,0.73,-7.13,1.93
Altitude,ax,ay,az
1561.69,0.07,-7.53,0.32
Altitude,ax,ay,az
1562.17,-2.04,-11.6,1.62
Altitude,ax,ay,az
1561.98,-2.63,-5.85,1.7
Altitude,ax,ay,az
1561.88,-2.45,-5.11,-2.98
Altitude,ax,ay,az
1561.98,-4.37,-14.47,-3.55
Altitude,ax,ay,az
1561.79,-9.12,-7.59,0.98
Altitude,ax,ay,az
1561.79,-9.7,-4.06,3.48
Altitude,ax,ay,az
1561.69,-8.58,-6.51,3.4
Altitude,ax,ay,az
1561.5,-7.29,-6.29,1.42
Altitude,ax,ay,az
1562.07,-5.91,-7.48,0.96
Altitude,ax,ay,az
1562.07,-4.97,-6.91,3.08
Altitude,ax,ay,az
1562.07,-4.85,-6.81,3.73
Altitude,ax,ay,az
1562.07,-5.38,-7.14,3.74
Altitude,ax,ay,az
1562.07,-6.01,-7.62,3.21
Altitude,ax,ay,az
1562.07,-5.41,-7.04,3.56
Altitude,ax,ay,az
1562.07,-5.05,-7.19,2.34
Altitude,ax,ay,az
1562.07,-5.5,-7.47,1.65
Altitude,ax,ay,az
1562.07,-5.13,-7.37,2.18
Altitude,ax,ay,az
1562.07,-5.36,-7.38,2.73
Altitude,ax,ay,az
1562.17,-7.21,-7.47,4.07
Altitude,ax,ay,az
1562.07,-6.46,-7.44,4.35
Altitude,ax,ay,az
1562.55,-4.86,-7.29,3.18
Altitude,ax,ay,az
1561.98,-4.57,-7.74,1.33
Altitude,ax,ay,az
1561.88,-4.51,-7.78,0.7
Altitude,ax,ay,az
1562.07,-3.93,-7.92,-0.23
Altitude,ax,ay,az
1561.98,-4.67,-8.41,-0.13
Altitude,ax,ay,az
1562.26,-5.06,-8.03,0.44
Altitude,ax,ay,az
1562.07,-5.74,-8.1,1.44
Altitude,ax,ay,az
1561.79,-5.1,-8.29,2.11
Altitude,ax,ay,az
1562.07,-4.44,-8.14,2.31
Altitude,ax,ay,az
1562.17,-4.16,-8.23,1.86
Altitude,ax,ay,az
1562.17,-4.18,-8.27,1.7
Altitude,ax,ay,az
1562.07,-4.72,-8.06,2.46
Altitude,ax,ay,az
1562.07,-4.78,-8.17,2.73
Altitude,ax,ay,az
1561.69,-4.63,-8.14,2.62
Altitude,ax,ay,az
1561.69,-3.88,-8.28,2.5
Altitude,ax,ay,az
1562.07,-2.6,-9.32,2.65
Altitude,ax,ay,az
1562.07,-3.19,-6.88,2.43
Altitude,ax,ay,az
1561.98,-4.14,-7.92,3.18
Altitude,ax,ay,az
1561.98,-6.71,-7.67,2.39
Altitude,ax,ay,az
1561.98,-5.6,-7.41,2.62
Altitude,ax,ay,az
1561.5,-3.51,-8.17,1.84
Altitude,ax,ay,az
1561.21,-4.35,-7.7,3.08
Altitude,ax,ay,az
1562.07,-5.67,-8.01,3.41
Altitude,ax,ay,az
1562.07,-6.11,-7.53,3.55
Altitude,ax,ay,az
1562.07,-5.06,-7.5,4.78
Altitude,ax,ay,az
1561.79,-4.02,-7.57,5.12
Altitude,ax,ay,az
1561.69,-3.65,-8.09,4.58
Altitude,ax,ay,az
1561.98,-2.99,-8.02,4.19
Altitude,ax,ay,az
1561.79,-2.92,-8.28,3.41
Altitude,ax,ay,az
1562.07,-3.54,-8.23,2.93
Altitude,ax,ay,az
1561.69,-3.06,-8.22,2.75
Altitude,ax,ay,az
1562.07,-2.94,-8.38,2.29
Altitude,ax,ay,az
1561.59,-3.75,-8.31,2.3
Altitude,ax,ay,az
1561.69,-4.47,-8.2,2.63
Altitude,ax,ay,az
1562.07,-4.49,-8.24,3.17
Altitude,ax,ay,az
1562.07,-3.82,-8.15,3.36
Altitude,ax,ay,az
1561.79,-3.25,-8.17,3.58
Altitude,ax,ay,az
1561.59,-3.36,-8.27,3.83
Altitude,ax,ay,az
1561.59,-3.24,-8.15,4.03
Altitude,ax,ay,az
1561.88,-3.25,-8.05,3.82
Altitude,ax,ay,az
1562.07,-3.42,-8.18,3.64
Altitude,ax,ay,az
1562.07,-3.24,-8.13,3.61
Altitude,ax,ay,az
1561.79,-3.39,-8.11,3.47
Altitude,ax,ay,az
1562.07,-4.2,-7.99,3.55
Altitude,ax,ay,az
1561.59,-3.88,-8.07,3.36
Altitude,ax,ay,az
1561.98,-3.56,-7.95,3.58
Altitude,ax,ay,az
1561.79,-3.67,-7.95,3.74
Altitude,ax,ay,az
1561.98,-3.6,-7.97,3.64
Altitude,ax,ay,az
1561.59,-3.98,-7.92,3.99
Altitude,ax,ay,az
1561.5,-3.91,-7.99,3.72
Altitude,ax,ay,az
1561.5,-3.52,-8.03,3.71
Altitude,ax,ay,az
1561.88,-3.74,-7.99,3.62
Altitude,ax,ay,az
1562.07,-3.68,-7.99,3.92
Altitude,ax,ay,az
1562.07,-3.49,-8.02,3.71
Altitude,ax,ay,az
1561.98,-3.7,-8.01,3.5
Altitude,ax,ay,az
1562.26,-3.71,-7.95,3.97
Altitude,ax,ay,az
1562.26,-3.73,-8.04,3.73
Altitude,ax,ay,az
1561.98,-3.49,-7.92,3.63
Altitude,ax,ay,az
1561.88,-3.73,-7.98,3.67
Altitude,ax,ay,az
1561.79,-3.8,-8.0,3.86
Altitude,ax,ay,az
1562.07,-3.67,-7.94,3.79
Altitude,ax,ay,az
1561.69,-3.57,-7.97,3.61
Altitude,ax,ay,az
1561.69,-3.82,-7.96,3.69
Altitude,ax,ay,az
1561.79,-3.59,-7.98,3.77
Altitude,ax,ay,az
1561.59,-3.61,-7.96,3.83
Altitude,ax,ay,az
1562.17,-3.61,-8.05,3.78
Altitude,ax,ay,az
1561.88,-3.84,-7.96,3.55
Altitude,ax,ay,az
1562.07,-3.68,-8.09,3.72
Altitude,ax,ay,az
1561.98,-3.6,-7.87,3.79
Altitude,ax,ay,az
1561.02,-3.86,-7.89,3.9
Altitude,ax,ay,az
1562.36,-3.63,-7.98,4.02
Altitude,ax,ay,az
1561.88,-3.48,-7.95,3.93
Altitude,ax,ay,az
1561.59,-3.53,-7.96,3.85
Altitude,ax,ay,az
1561.69,-3.68,-7.96,3.84
Altitude,ax,ay,az
1561.21,-3.8,-7.89,3.77
Altitude,ax,ay,az
1561.21,-3.56,-7.97,3.85
Altitude,ax,ay,az
1562.07,-3.66,-7.97,3.83
Altitude,ax,ay,az
1561.88,-3.62,-7.96,3.89
Altitude,ax,ay,az
1562.07,-3.65,-7.91,3.77
Altitude,ax,ay,az
1561.79,-3.72,-7.83,3.89
Altitude,ax,ay,az
1561.88,-3.75,-7.93,3.88
Altitude,ax,ay,az
1561.59,-3.49,-8.09,3.62
Altitude,ax,ay,az
1562.26,-3.42,-7.74,3.94
Altitude,ax,ay,az
1561.69,-3.86,-7.75,4.08
Altitude,ax,ay,az
1561.88,-4.88,-7.88,5.18
Altitude,ax,ay,az
1562.36,-4.98,-7.79,5.54
Altitude,ax,ay,az
1562.46,-6.35,-8.05,5.82
Altitude,ax,ay,az
1562.07,-4.44,-7.54,3.53
Altitude,ax,ay,az
1561.69,-3.32,-6.71,2.2
Altitude,ax,ay,az
1561.59,-4.1,-7.62,3.05
Altitude,ax,ay,az
1561.5,-4.95,-7.4,5.07
Altitude,ax,ay,az
1561.69,-4.96,-7.45,4.78
Altitude,ax,ay,az
1562.36,-2.92,-7.84,3.61
Altitude,ax,ay,az
1562.26,-2.05,-7.94,2.34
Altitude,ax,ay,az
1562.07,-1.53,-8.18,0.4
Altitude,ax,ay,az
1561.88,-1.8,-8.8,-1.04
Altitude,ax,ay,az
1561.98,-1.48,-9.46,-0.87
Altitude,ax,ay,az
1561.88,-0.83,-9.93,0.96
Altitude,ax,ay,az
1561.88,-0.53,-10.85,2.75
Altitude,ax,ay,az
1561.02,-2.11,-10.81,4.9
Altitude,ax,ay,az
1561.98,-2.26,-9.59,4.02
Altitude,ax,ay,az
1561.79,-1.62,-9.26,2.03
Altitude,ax,ay,az
1562.26,-1.03,-9.0,1.09
Altitude,ax,ay,az
1562.07,-0.32,-9.34,0.66
Altitude,ax,ay,az
1562.17,-1.36,-9.4,1.41
Altitude,ax,ay,az
1561.88,-2.51,-9.55,2.32
Altitude,ax,ay,az
1561.98,-1.77,-9.63,2.61
Altitude,ax,ay,az
1561.69,-0.84,-9.78,2.79
Altitude,ax,ay,az
1562.46,-0.92,-9.49,3.04
Altitude,ax,ay,az
1562.07,-1.67,-8.78,1.67
Altitude,ax,ay,az
1561.59,-1.79,-8.82,0.64
Altitude,ax,ay,az
1562.17,-1.13,-9.24,0.95
Altitude,ax,ay,az
1562.46,-1.19,-9.17,1.84
Altitude,ax,ay,az
1561.79,-0.99,-9.0,1.64
Altitude,ax,ay,az
1561.98,-1.79,-9.31,1.95
Altitude,ax,ay,az
1562.07,-3.15,-9.73,2.31
Altitude,ax,ay,az
1562.17,-3.06,-9.97,1.92
Altitude,ax,ay,az
1562.07,-3.02,-9.51,2.1
Altitude,ax,ay,az
1562.07,-2.27,-9.01,1.56
Altitude,ax,ay,az
1561.98,-2.38,-8.91,1.17
Altitude,ax,ay,az
1561.5,-2.05,-9.28,0.45
Altitude,ax,ay,az
1561.69,-1.84,-9.06,1.11
Altitude,ax,ay,az
1562.07,-1.9,-9.03,1.07
Altitude,ax,ay,az
1561.79,-2.15,-9.03,1.08
Altitude,ax,ay,az
1561.69,-1.94,-9.49,1.42
Altitude,ax,ay,az
1562.26,-2.11,-9.34,1.42
Altitude,ax,ay,az
1562.36,-3.08,-8.93,0.56
Altitude,ax,ay,az
1561.98,-3.75,-9.45,-2.41
Altitude,ax,ay,az
1561.98,-4.7,-10.29,-1.74
Altitude,ax,ay,az
1562.46,-2.32,-9.71,-1.35
Altitude,ax,ay,az
1562.26,1.24,-8.51,-1.66
Altitude,ax,ay,az
1562.07,5.02,-11.44,-3.48
Altitude,ax,ay,az
1562.36,4.36,-8.97,-2.15
Altitude,ax,ay,az
1562.26,1.46,-8.92,-1.63
Altitude,ax,ay,az
1562.07,-0.84,-8.61,-2.42
Altitude,ax,ay,az
1562.65,-1.8,-9.52,-2.36
Altitude,ax,ay,az
1561.98,-1.54,-11.54,-0.64
Altitude,ax,ay,az
1561.79,-0.07,-10.16,1.39
Altitude,ax,ay,az
1562.17,-2.34,-10.63,0.47
Altitude,ax,ay,az
1561.79,-1.98,-9.29,-0.38
Altitude,ax,ay,az
1562.07,-2.77,-10.0,-2.45
Altitude,ax,ay,az
1562.26,-1.97,-9.52,-2.11
Altitude,ax,ay,az
1562.17,-1.04,-9.69,-1.98
Altitude,ax,ay,az
1562.07,-1.94,-9.49,-1.02
Altitude,ax,ay,az
1561.88,-1.52,-9.71,-0.35
Altitude,ax,ay,az
1562.65,0.07,-9.8,8.66
Altitude,ax,ay,az
1561.79,0.34,-9.65,-1.94
Altitude,ax,ay,az
1561.5,-0.74,-10.06,-2.34
Altitude,ax,ay,az
1561.11,-0.32,-10.1,-1.58
Altitude,ax,ay,az
1562.07,-0.93,-10.61,-1.23
Altitude,ax,ay,az
1561.69,0.25,-9.72,-0.76
Altitude,ax,ay,az
1562.07,-2.74,-9.63,1.36
Altitude,ax,ay,az
1561.98,-1.04,-8.34,2.63
Altitude,ax,ay,az
1562.07,-2.04,-8.65,4.63
Altitude,ax,ay,az
1561.59,-2.44,-7.85,5.05
Altitude,ax,ay,az
1562.07,-3.69,-7.16,5.33
Altitude,ax,ay,az
1562.07,-2.17,-7.61,5.13
Altitude,ax,ay,az
1562.17,-2.65,-8.75,3.59
Altitude,ax,ay,az
1562.26,-1.56,-8.52,3.17
Altitude,ax,ay,az
1561.88,-1.5,-8.84,3.08
Altitude,ax,ay,az
1562.65,-1.26,-9.24,2.44
Altitude,ax,ay,az
1562.07,-1.06,-9.05,2.88
Altitude,ax,ay,az
1562.65,-1.02,-8.74,3.85
Altitude,ax,ay,az
1562.07,-1.41,-9.19,3.34
Altitude,ax,ay,az
1562.17,-0.88,-9.08,3.08
Altitude,ax,ay,az
1562.26,-0.83,-8.88,3.3
Altitude,ax,ay,az
1562.07,-1.56,-9.15,3.19
Altitude,ax,ay,az
1562.07,-1.2,-9.2,2.82
Altitude,ax,ay,az
1561.79,-1.54,-9.03,2.81
Altitude,ax,ay,az
1561.79,-1.94,-9.14,2.95
Altitude,ax,ay,az
1562.26,-0.91,-9.24,2.29
Altitude,ax,ay,az
1562.07,-1.8,-9.28,2.19
Altitude,ax,ay,az
1562.17,-1.12,-9.11,2.31
Altitude,ax,ay,az
1561.88,-1.34,-9.17,2.51
Altitude,ax,ay,az
1561.59,-1.34,-9.17,2.73
Altitude,ax,ay,az
1561.59,-0.66,-9.27,2.47
Altitude,ax,ay,az
1561.88,-1.7,-9.37,2.9
Altitude,ax,ay,az
1561.69,-0.87,-9.22,3.01
Altitude,ax,ay,az
1561.59,-0.94,-9.37,2.52
Altitude,ax,ay,az
1562.07,-1.4,-9.42,2.34
Altitude,ax,ay,az
1562.36,-0.88,-9.5,2.4
Altitude,ax,ay,az
1561.4,-0.73,-9.32,2.29
Altitude,ax,ay,az
1561.98,-1.66,-9.53,2.34
Altitude,ax,ay,az
1562.07,-0.52,-9.27,2.13
Altitude,ax,ay,az
1561.79,-1.17,-9.4,2.11
Altitude,ax,ay,az
1562.26,-0.9,-9.31,2.05
Altitude,ax,ay,az
1562.17,-0.8,-9.25,2.33
Altitude,ax,ay,az
1562.36,-1.14,-9.52,2.31
Altitude,ax,ay,az
1561.69,-0.77,-9.58,2.16
Altitude,ax,ay,az
1561.88,-1.32,-9.4,2.35
Altitude,ax,ay,az
1562.17,-0.96,-9.45,2.15
Altitude,ax,ay,az
1562.07,-0.81,-9.52,2.3
Altitude,ax,ay,az
1562.17,-1.1,-9.37,2.12
Altitude,ax,ay,az
1562.17,-1.11,-9.38,2.51
Altitude,ax,ay,az
1561.98,-1.12,-9.36,2.26
Altitude,ax,ay,az
1562.36,-0.9,-9.44,2.4
Altitude,ax,ay,az
1562.36,-0.88,-9.46,2.22
Altitude,ax,ay,az
1562.17,-0.84,-9.51,2.2
Altitude,ax,ay,az
1562.17,-0.96,-9.36,2.41
Altitude,ax,ay,az
1562.07,-0.69,-9.41,2.17
Altitude,ax,ay,az
1561.79,-0.76,-9.55,2.07
Altitude,ax,ay,az
1561.88,-1.11,-9.35,2.24
Altitude,ax,ay,az
1562.55,-0.68,-9.43,2.33
Altitude,ax,ay,az
1562.07,-0.98,-9.38,2.42
Altitude,ax,ay,az
1562.26,-0.63,-9.53,2.2
Altitude,ax,ay,az
1561.88,-1.26,-9.52,2.38
Altitude,ax,ay,az
1562.65,-0.77,-9.36,2.38
Altitude,ax,ay,az
1562.17,-0.44,-9.3,2.21
Altitude,ax,ay,az
1562.07,-1.41,-9.43,2.22
Altitude,ax,ay,az
1561.88,-0.51,-9.41,2.54
Altitude,ax,ay,az
1561.98,-1.4,-9.25,2.69
Altitude,ax,ay,az
1562.17,-0.94,-9.62,2.57
Altitude,ax,ay,az
1561.79,0.35,-9.01,1.54
Altitude,ax,ay,az
1562.26,-3.98,-9.71,0.71
Altitude,ax,ay,az
1561.59,-0.42,-9.77,1.39
Altitude,ax,ay,az
1561.11,-1.15,-9.35,0.8
Altitude,ax,ay,az
1561.69,-1.5,-9.91,-0.43
Altitude,ax,ay,az
1561.59,0.69,-10.69,-0.22
Altitude,ax,ay,az
1561.4,1.02,-10.66,1.74
Altitude,ax,ay,az
1562.55,0.51,-10.03,0.82
Altitude,ax,ay,az
1562.17,-0.69,-10.04,-0.05
Altitude,ax,ay,az
1562.07,-0.57,-9.78,0.06
Altitude,ax,ay,az
1562.36,-0.36,-8.99,-0.92
Altitude,ax,ay,az
1562.46,-1.39,-8.45,-2.73
Altitude,ax,ay,az
1562.46,-2.1,-9.38,-3.68
Altitude,ax,ay,az
1562.55,-0.69,-10.35,-1.93
Altitude,ax,ay,az
1562.07,-0.17,-10.06,-1.04
Altitude,ax,ay,az
1562.55,0.48,-10.07,-0.41
Altitude,ax,ay,az
1561.98,0.47,-9.96,-0.17
Altitude,ax,ay,az
1562.07,0.56,-10.1,0.25
Altitude,ax,ay,az
1562.07,-0.02,-9.86,-0.51
Altitude,ax,ay,az
1562.07,-0.9,-9.63,-1.14
Altitude,ax,ay,az
1562.26,-1.16,-9.73,-1.48
Altitude,ax,ay,az
1562.36,-1.22,-9.9,-2.15
Altitude,ax,ay,az
1562.07,-0.71,-9.79,-2.27
Altitude,ax,ay,az
1561.98,-0.48,-9.96,-2.21
Altitude,ax,ay,az
1561.88,-0.9,-9.65,-1.52
Altitude,ax,ay,az
1561.69,-1.01,-9.83,-0.87
Altitude,ax,ay,az
1561.5,-0.9,-10.05,-1.15
Altitude,ax,ay,az
1561.59,-1.46,-9.94,0.5
Altitude,ax,ay,az
1562.26,-0.97,-10.34,0.65
Altitude,ax,ay,az
1562.36,-0.5,-9.97,0.58
Altitude,ax,ay,az
1562.07,-1.26,-10.67,-0.52
Altitude,ax,ay,az
1562.17,-0.59,-9.54,-1.28
Altitude,ax,ay,az
1561.98,0.31,-9.54,-0.97
Altitude,ax,ay,az
1562.17,1.27,-9.68,-0.9
